id	type	woeId	label	wikiId	longitude	latitude	population	stateLabel	stateId	countryLabel	countryId	parentId
12484921	CountyAdminArea	12588915	Jefferson County, Mississippi	Jefferson_County,_Mississippi	-91.05095	31.74044	6990	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
8b62df5a	CountyAdminArea	12589015	Jefferson County, Missouri	Jefferson_County,_Missouri	-90.51516	38.25275	225081	Missouri	2fa59461	United States	f4aa12bb	2fa59461
378753f1	CountyAdminArea	12589102	Jefferson County, Montana	Jefferson_County,_Montana	-112.12899	46.15827	12221	Montana	50f779e5	United States	f4aa12bb	50f779e5
f15d5a4f	CountyAdminArea	12589185	Jefferson County, Nebraska	Jefferson_County,_Nebraska	-97.14251	40.17592	7046	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
862870f3	CountyAdminArea	12589334	Jefferson County, New York	Jefferson_County,_New_York	-75.90852	44.03088	109834	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
b1ecd91f	CountyAdminArea	12589567	Jefferson County, Ohio	Jefferson_County,_Ohio	-80.76773	40.37694	65325	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
a42d4837	CountyAdminArea	12589648	Jefferson County, Oklahoma	Jefferson_County,_Oklahoma	-97.83798	34.07021	6002	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
a9c3c84e	CountyAdminArea	12589707	Jefferson County, Oregon	Jefferson_County,_Oregon	-121.11041	44.60785	24658	Oregon	e6c9dd69	United States	f4aa12bb	e6c9dd69
861a89ee	CountyAdminArea	12589760	Jefferson County, Pennsylvania	Jefferson_County,_Pennsylvania	-78.96276	41.14127	43425	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
e0c2d2fe	CountyAdminArea	12589956	Jefferson County, Tennessee	Jefferson_County,_Tennessee	-83.47235	36.04397	54495	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
b83cc792	CountyAdminArea	12590129	Jefferson County, Texas	Jefferson_County,_Texas	-94.14125	29.87531	251565	Texas	0722e674	United States	f4aa12bb	0722e674
9d169f90	CountyAdminArea	12590455	Jefferson County, Washington	Jefferson_County,_Washington	-122.81826	47.944	32221	Washington	4211c98d	United States	f4aa12bb	4211c98d
0670d66c	CountyAdminArea	12590497	Jefferson County, West Virginia	Jefferson_County,_West_Virginia	-77.87718	39.31598	57146	West Virginia	b0ff8d4f	United States	f4aa12bb	b0ff8d4f
347fbe4a	CountyAdminArea	12590561	Jefferson County, Wisconsin	Jefferson_County,_Wisconsin	-88.77522	43.02015	84769	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
46542a6a	CountyAdminArea	12588916	Jefferson Davis County, Mississippi	Jefferson_Davis_County,_Mississippi	-89.78128	31.58224	11128	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
0aed031c	CountyAdminArea	12588622	Jefferson Davis Parish, Louisiana	Jefferson_Davis_Parish,_Louisiana	-92.85707	30.26277	31368	Louisiana	d8434284	United States	f4aa12bb	d8434284
2a844110	CountyAdminArea	12588621	Jefferson Parish, Louisiana	Jefferson_Parish,_Louisiana	-90.1264	29.7262	432493	Louisiana	d8434284	United States	f4aa12bb	d8434284
5ebb7be7	CountyAdminArea	12587951	Jenkins County, Georgia	Jenkins_County,_Georgia	-81.95783	32.78034	8676	Georgia	713f340f	United States	f4aa12bb	713f340f
9f1161a5	CountyAdminArea	12588219	Jennings County, Indiana	Jennings_County,_Indiana	-85.62094	39.00146	27735	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
a5df2fbf	CountyAdminArea	12589881	Jerauld County, South Dakota	Jerauld_County,_South_Dakota	-98.62938	44.06589	2013	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
c5a50ee7	CountyAdminArea	12588060	Jerome County, Idaho	Jerome_County,_Idaho	-114.27455	42.67305	24412	Idaho	342f5b41	United States	f4aa12bb	342f5b41
17824f3a	Island	24549617	Jersey	Jersey	-2.13317	49.21283	106800	Channel Islands	be40ba66	United Kingdom	73b0ef39	be40ba66
e210e34d	CountyAdminArea	12588119	Jersey County, Illinois	Jersey_County,_Illinois	-90.37466	39.09268	21773	Illinois	33204009	United States	f4aa12bb	33204009
784966af	CountyAdminArea	12588532	Jessamine County, Kentucky	Jessamine_County,_Kentucky	-84.57938	37.86617	54115	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
1b658a34	CountyAdminArea	12588415	Jewell County, Kansas	Jewell_County,_Kansas	-98.2183	39.78471	2879	Kansas	2d125485	United States	f4aa12bb	2d125485
d24733bd	StateAdminArea	20070463	Jharkhand	Jharkhand	85.62162	23.65717	32988134			India	beea9395	beea9395
0fa38279	CountyAdminArea	12590130	Jim Hogg County, Texas	Jim_Hogg_County,_Texas	-98.68626	27.07126	5200	Texas	0722e674	United States	f4aa12bb	0722e674
a7af9ff7	CountyAdminArea	12590131	Jim Wells County, Texas	Jim_Wells_County,_Texas	-98.0121	27.65943	40482	Texas	0722e674	United States	f4aa12bb	0722e674
a371d275	CountyAdminArea	12588120	Jo Daviess County, Illinois	Jo_Daviess_County,_Illinois	-90.28839	42.35103	21235	Illinois	33204009	United States	f4aa12bb	33204009
d9a0f893	CountyAdminArea	12587630	Johnson County, Arkansas	Johnson_County,_Arkansas	-93.43725	35.5476	26578	Arkansas	23c77423	United States	f4aa12bb	23c77423
db06c19a	CountyAdminArea	12587952	Johnson County, Georgia	Johnson_County,_Georgia	-82.69574	32.66585	9643	Georgia	713f340f	United States	f4aa12bb	713f340f
c8c3decd	CountyAdminArea	12588121	Johnson County, Illinois	Johnson_County,_Illinois	-88.87661	37.44732	12417	Illinois	33204009	United States	f4aa12bb	33204009
4d87277d	CountyAdminArea	12588220	Johnson County, Indiana	Johnson_County,_Indiana	-86.10121	39.49012	158167	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
d12bb390	CountyAdminArea	12588323	Johnson County, Iowa	Johnson_County,_Iowa	-91.59994	41.64261	151140	Iowa	12a2001f	United States	f4aa12bb	12a2001f
2ddf2c6a	CountyAdminArea	12588416	Johnson County, Kansas	Johnson_County,_Kansas	-94.83194	38.89997	602401	Kansas	2d125485	United States	f4aa12bb	2d125485
767da61f	CountyAdminArea	12588533	Johnson County, Kentucky	Johnson_County,_Kentucky	-82.80844	37.85179	22188	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
51ea3285	CountyAdminArea	12589016	Johnson County, Missouri	Johnson_County,_Missouri	-93.81148	38.74696	54062	Missouri	2fa59461	United States	f4aa12bb	2fa59461
02a2972a	CountyAdminArea	12589186	Johnson County, Nebraska	Johnson_County,_Nebraska	-96.2649	40.39262	5071	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
c8e2251c	CountyAdminArea	12589957	Johnson County, Tennessee	Johnson_County,_Tennessee	-81.85276	36.43812	17788	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
af25ee16	CountyAdminArea	12590132	Johnson County, Texas	Johnson_County,_Texas	-97.35154	32.34493	175817	Texas	0722e674	United States	f4aa12bb	0722e674
2c8d7c14	CountyAdminArea	12590615	Johnson County, Wyoming	Johnson_County,_Wyoming	-106.69021	44.02777	8445	Wyoming	fa783aae	United States	f4aa12bb	fa783aae
fa62f716	CountyAdminArea	12589424	Johnston County, North Carolina	Johnston_County,_North_Carolina	-78.38671	35.53623	209339	North Carolina	2a863897	United States	f4aa12bb	2a863897
1cf67cdc	CountyAdminArea	12589649	Johnston County, Oklahoma	Johnston_County,_Oklahoma	-96.67025	34.31003	11085	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
d6d5ac8f	CountyAdminArea	12587953	Jones County, Georgia	Jones_County,_Georgia	-83.58732	33.01376	28735	Georgia	713f340f	United States	f4aa12bb	713f340f
822aedc5	CountyAdminArea	12588324	Jones County, Iowa	Jones_County,_Iowa	-91.13185	42.12126	20681	Iowa	12a2001f	United States	f4aa12bb	12a2001f
d1eb53bd	CountyAdminArea	12588917	Jones County, Mississippi	Jones_County,_Mississippi	-89.17198	31.62898	68098	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
da4329c9	CountyAdminArea	12589425	Jones County, North Carolina	Jones_County,_North_Carolina	-77.39007	35.0116	9419	North Carolina	2a863897	United States	f4aa12bb	2a863897
5156d6b1	CountyAdminArea	12589882	Jones County, South Dakota	Jones_County,_South_Dakota	-100.70173	43.93798	903	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
1d9fb954	CountyAdminArea	12590133	Jones County, Texas	Jones_County,_Texas	-99.87886	32.73747	20083	Texas	0722e674	United States	f4aa12bb	0722e674
baec14f9	CityTown|CountyAdminArea	2429939	Joplin, Missouri	Joplin,_Missouri	-94.51347	37.08476	50150	Missouri	2fa59461	United States	f4aa12bb	ea0c3e26
7f9490ed	Country|StateAdminArea	23424860	Jordan	Jordan	37.13068	31.27946	9956011					1713c6c2
c32da752	CountyAdminArea	12589708	Josephine County, Oregon	Josephine_County,_Oregon	-123.63546	42.38956	87487	Oregon	e6c9dd69	United States	f4aa12bb	e6c9dd69
2dcba9c7	CountyAdminArea	12590272	Juab County, Utah	Juab_County,_Utah	-112.81635	39.66302	12017	Utah	6c0dccb8	United States	f4aa12bb	6c0dccb8
f8e0c906	CountyAdminArea	12589103	Judith Basin County, Montana	Judith_Basin_County,_Montana	-110.26712	47.04453	2007	Montana	50f779e5	United States	f4aa12bb	50f779e5
fe603ab1	CityTown|CountyAdminArea	12587563	Juneau, Alaska	Juneau,_Alaska	-134.5842	58.38506	31974	Alaska	b73c0248	United States	f4aa12bb	b73c0248
f4f731ee	CountyAdminArea	12590562	Juneau County, Wisconsin	Juneau_County,_Wisconsin	-90.04896	43.94515	26687	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
aaf99795	CountyAdminArea	12589761	Juniata County, Pennsylvania	Juniata_County,_Pennsylvania	-77.5034	40.47863	24763	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
27eb1323	CountyAdminArea|StateAdminArea	2347050	Jämtland County	J%C3%A4mtland_County	14.48678	63.34128	129649			Sweden	dc88bbf0	dc88bbf0
44a512cd	CountyAdminArea|StateAdminArea	2347051	Jönköping County	J%C3%B6nk%C3%B6ping_County	14.3716	57.5331	356291			Sweden	dc88bbf0	dc88bbf0
65837ae6	CountyAdminArea	12588752	Kalamazoo County, Michigan	Kalamazoo_County,_Michigan	-85.52986	42.24542	265066	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
003c5633	CountyAdminArea	12588031	Kalawao County, Hawaii	Kalawao_County,_Hawaii	-156.91734	21.1718	86	Hawaii	267c9a6f	United States	f4aa12bb	267c9a6f
19c339b7	CountyAdminArea	12588753	Kalkaska County, Michigan	Kalkaska_County,_Michigan	-85.09046	44.68496	18038	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
6c0b1372	CountyAdminArea|StateAdminArea	2347052	Kalmar County	Kalmar_County	16.0704	57.2195	243219			Sweden	dc88bbf0	dc88bbf0
b478c8ee	CountyAdminArea	12588829	Kanabec County, Minnesota	Kanabec_County,_Minnesota	-93.28644	45.94498	16337	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
83b06403	CountyAdminArea	12590498	Kanawha County, West Virginia	Kanawha_County,_West_Virginia	-81.55463	38.29689	178124	West Virginia	b0ff8d4f	United States	f4aa12bb	b0ff8d4f
9b273a05	CountyAdminArea	12588830	Kandiyohi County, Minnesota	Kandiyohi_County,_Minnesota	-95.00614	45.15214	43199	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
42b9697e	CountyAdminArea	12588122	Kane County, Illinois	Kane_County,_Illinois	-88.42102	41.93693	532403	Illinois	33204009	United States	f4aa12bb	33204009
790e9474	CountyAdminArea	12590273	Kane County, Utah	Kane_County,_Utah	-111.77034	37.27208	7886	Utah	6c0dccb8	United States	f4aa12bb	6c0dccb8
3dcc90b0	CountyAdminArea	12588123	Kankakee County, Illinois	Kankakee_County,_Illinois	-87.88882	41.1463	109862	Illinois	33204009	United States	f4aa12bb	33204009
2d125485	StateAdminArea	2347575	Kansas	Kansas	-98.38016	38.48473	2913314			United States	f4aa12bb	f4aa12bb
39ddfcd9	CityTown	2430683	Kansas City, Missouri	Kansas_City,_Missouri	-94.58306	39.10295	459787	Missouri	2fa59461	United States	f4aa12bb	76672807
8f1c2009	StateAdminArea		Karnataka	Karnataka	77.56029	12.970214	61130704			India	beea9395	beea9395
2855bfdd	CountyAdminArea	12590134	Karnes County, Texas	Karnes_County,_Texas	-97.88274	28.94478	15601	Texas	0722e674	United States	f4aa12bb	0722e674
92a29f09	CountyAdminArea	12588032	Kauai County, Hawaii	Kauai_County,_Hawaii	-159.54054	22.05049	72293	Hawaii	267c9a6f	United States	f4aa12bb	267c9a6f
05306e32	CountyAdminArea	12590135	Kaufman County, Texas	Kaufman_County,_Texas	-96.30271	32.59823	136154	Texas	0722e674	United States	f4aa12bb	0722e674
fb0ad16d	CountyAdminArea	12589650	Kay County, Oklahoma	Kay_County,_Oklahoma	-97.10624	36.79644	43538	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
03bff1c0	Country		Kazakhstan	Kazakhstan	68.0	48.0	18272430					1713c6c2
4a142d56	CountyAdminArea	12589187	Kearney County, Nebraska	Kearney_County,_Nebraska	-98.95167	40.51993	6495	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
533779d5	CountyAdminArea	12588417	Kearny County, Kansas	Kearny_County,_Kansas	-101.31606	38.00034	3838	Kansas	2d125485	United States	f4aa12bb	2d125485
a23d01ca	CountyAdminArea	12589188	Keith County, Nebraska	Keith_County,_Nebraska	-101.6529	41.19904	8034	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
ae19531f	CountyAdminArea	12588918	Kemper County, Mississippi	Kemper_County,_Mississippi	-88.63157	32.753	9742	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
25bf1c2c	CountyAdminArea	12587564	Kenai Peninsula Borough, Alaska	Kenai_Peninsula_Borough,_Alaska	-151.65556	60.03658	58708	Alaska	b73c0248	United States	f4aa12bb	b73c0248
3d308e4c	CountyAdminArea	12588124	Kendall County, Illinois	Kendall_County,_Illinois	-88.42792	41.59097	128990	Illinois	33204009	United States	f4aa12bb	33204009
9765906c	CountyAdminArea	12590136	Kendall County, Texas	Kendall_County,_Texas	-98.66802	29.92758	47431	Texas	0722e674	United States	f4aa12bb	0722e674
e6d10dde	CountyAdminArea	12590137	Kenedy County, Texas	Kenedy_County,_Texas	-97.70429	26.94065	404	Texas	0722e674	United States	f4aa12bb	0722e674
a271c6c0	CountyAdminArea	12588665	Kennebec County, Maine	Kennebec_County,_Maine	-69.75209	44.41409	122302	Maine	57253146	United States	f4aa12bb	57253146
c08b7735	CountyAdminArea	12590563	Kenosha County, Wisconsin	Kenosha_County,_Wisconsin	-88.05497	42.58119	169561	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
7466b40b	CountyAdminArea	12587799	Kent County, Delaware	Kent_County,_Delaware	-75.53561	39.09813	180786	Delaware	f4af019c	United States	f4aa12bb	f4af019c
c4333bf3	CountyAdminArea	12588690	Kent County, Maryland	Kent_County,_Maryland	-76.14691	39.21777	19422	Maryland	9a2d1dc0	United States	f4aa12bb	9a2d1dc0
14e9c647	CountyAdminArea	12588754	Kent County, Michigan	Kent_County,_Michigan	-85.55015	43.03128	656955	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
ef6c7a7e	CountyAdminArea	12589796	Kent County, Rhode Island	Kent_County,_Rhode_Island	-71.57275	41.6839	164292	Rhode Island	f061de21	United States	f4aa12bb	f061de21
f4923c1d	CountyAdminArea	12590138	Kent County, Texas	Kent_County,_Texas	-100.77815	33.18095	762	Texas	0722e674	United States	f4aa12bb	0722e674
adc5ce69	CountyAdminArea	12588534	Kenton County, Kentucky	Kenton_County,_Kentucky	-84.52056	38.94481	166998	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
c32ba685	StateAdminArea	2347576	Kentucky	Kentucky	-85.2876	37.52728	4467673			United States	f4aa12bb	f4aa12bb
c95d8acf	Country	23424863	Kenya	Kenya	37.90395	-0.02435	51393010					1713c6c2
a7c22fac	CountyAdminArea	12588325	Keokuk County, Iowa	Keokuk_County,_Iowa	-92.17834	41.33637	10246	Iowa	12a2001f	United States	f4aa12bb	12a2001f
a6065a2e	StateAdminArea	2345747	Kerala	Kerala	76.13824	10.54737	33387677			India	beea9395	beea9395
fcb85a86	CountyAdminArea	12587684	Kern County, California	Kern_County,_California	-118.90531	35.29344	900202	California	2902c400	United States	f4aa12bb	2902c400
04229641	CountyAdminArea	12590139	Kerr County, Texas	Kerr_County,_Texas	-99.33761	30.036	52600	Texas	0722e674	United States	f4aa12bb	0722e674
12bcd194	CountyAdminArea	12589827	Kershaw County, South Carolina	Kershaw_County,_South_Carolina	-80.58124	34.34186	66551	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
9455c970	CountyAdminArea	12587565	Ketchikan Gateway Borough, Alaska	Ketchikan_Gateway_Borough,_Alaska	-131.43266	55.53804	13901	Alaska	b73c0248	United States	f4aa12bb	b73c0248
15736b1b	CountyAdminArea	12590564	Kewaunee County, Wisconsin	Kewaunee_County,_Wisconsin	-87.57064	44.5025	20434	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
7e5ba509	CountyAdminArea	12588755	Keweenaw County, Michigan	Keweenaw_County,_Michigan	-88.11127	47.34007	2116	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
b1670f96	CountyAdminArea	12589189	Keya Paha County, Nebraska	Keya_Paha_County,_Nebraska	-99.72635	42.85797	806	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
d1d2ff51	CountyAdminArea	12589495	Kidder County, North Dakota	Kidder_County,_North_Dakota	-99.78034	46.9795	2480	North Dakota	ba23d922	United States	f4aa12bb	ba23d922
ad017f26	CountyAdminArea	12589190	Kimball County, Nebraska	Kimball_County,_Nebraska	-103.71446	41.19806	3632	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
e141ec78	CountyAdminArea	12590140	Kimble County, Texas	Kimble_County,_Texas	-99.70904	30.49883	4337	Texas	0722e674	United States	f4aa12bb	0722e674
257a825b	CountyAdminArea	12590141	King County, Texas	King_County,_Texas	-100.25488	33.61621	272	Texas	0722e674	United States	f4aa12bb	0722e674
d66afdfc	CountyAdminArea	12590456	King County, Washington	King_County,_Washington	-121.75102	47.43247	2252782	Washington	4211c98d	United States	f4aa12bb	4211c98d
458ed552	CountyAdminArea	12590371	King George County, Virginia	King_George_County,_Virginia	-77.17231	38.27102	26836	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
56501b03	CountyAdminArea	12590372	King William County, Virginia	King_William_County,_Virginia	-77.09211	37.7152	17148	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
4603aa97	CountyAdminArea	12590370	King and Queen County, Virginia	King_and_Queen_County,_Virginia	-76.91621	37.70546	7025	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
93afaca8	CountyAdminArea	12589651	Kingfisher County, Oklahoma	Kingfisher_County,_Oklahoma	-97.94223	35.94499	15765	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
7709b8bf	CountyAdminArea	12588418	Kingman County, Kansas	Kingman_County,_Kansas	-98.13586	37.55889	7152	Kansas	2d125485	United States	f4aa12bb	2d125485
5afc23da	CountyAdminArea	12587685	Kings County, California	Kings_County,_California	-119.8947	36.13875	152940	California	2902c400	United States	f4aa12bb	2902c400
60e86603	CountyAdminArea	12589883	Kingsbury County, South Dakota	Kingsbury_County,_South_Dakota	-97.4907	44.36956	4939	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
cbc2313f	CountyAdminArea	12590142	Kinney County, Texas	Kinney_County,_Texas	-100.45383	29.35395	3667	Texas	0722e674	United States	f4aa12bb	0722e674
9d6c7091	CountyAdminArea	12587758	Kiowa County, Colorado	Kiowa_County,_Colorado	-102.77566	38.44015	1406	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
595e60ee	CountyAdminArea	12588419	Kiowa County, Kansas	Kiowa_County,_Kansas	-99.28569	37.55792	2475	Kansas	2d125485	United States	f4aa12bb	2d125485
4d2a66e7	CountyAdminArea	12589652	Kiowa County, Oklahoma	Kiowa_County,_Oklahoma	-99.01221	34.8593	8708	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
28539d49	CountyAdminArea	12587759	Kit Carson County, Colorado	Kit_Carson_County,_Colorado	-102.60494	39.30604	7097	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
26080b78	CountyAdminArea	12590457	Kitsap County, Washington	Kitsap_County,_Washington	-122.74665	47.67195	271473	Washington	4211c98d	United States	f4aa12bb	4211c98d
8900850c	CountyAdminArea	12590458	Kittitas County, Washington	Kittitas_County,_Washington	-120.69585	47.16695	47935	Washington	4211c98d	United States	f4aa12bb	4211c98d
daa0ba27	CountyAdminArea	12588831	Kittson County, Minnesota	Kittson_County,_Minnesota	-96.81323	48.77181	4298	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
26f4fdb5	CityTown|StateAdminArea	12673562	Klagenfurt	Klagenfurt	14.31331	46.64165	89415	Carinthia	d51db55c	Austria	a4da20c4	d51db55c
c2a844c4	CountyAdminArea	12589709	Klamath County, Oregon	Klamath_County,_Oregon	-121.58482	42.80495	68238	Oregon	e6c9dd69	United States	f4aa12bb	e6c9dd69
2cf6e8a2	CountyAdminArea	12590143	Kleberg County, Texas	Kleberg_County,_Texas	-97.69234	27.42253	30680	Texas	0722e674	United States	f4aa12bb	0722e674
53e280f7	CountyAdminArea	12590459	Klickitat County, Washington	Klickitat_County,_Washington	-120.73929	45.82538	22425	Washington	4211c98d	United States	f4aa12bb	4211c98d
c5f09c19	CountyAdminArea	12588535	Knott County, Kentucky	Knott_County,_Kentucky	-82.92254	37.34927	14806	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
5b9af83a	CountyAdminArea	12588125	Knox County, Illinois	Knox_County,_Illinois	-90.2144	40.9322	49699	Illinois	33204009	United States	f4aa12bb	33204009
2d8e9e1c	CountyAdminArea	12588221	Knox County, Indiana	Knox_County,_Indiana	-87.42386	38.66095	36594	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
3ebed483	CountyAdminArea	12588536	Knox County, Kentucky	Knox_County,_Kentucky	-83.83028	36.87121	31145	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
1596c86e	CountyAdminArea	12588666	Knox County, Maine	Knox_County,_Maine	-68.99685	44.07961	39772	Maine	57253146	United States	f4aa12bb	57253146
d3d8070b	CountyAdminArea	12589017	Knox County, Missouri	Knox_County,_Missouri	-92.14792	40.1268	3959	Missouri	2fa59461	United States	f4aa12bb	2fa59461
83816602	CountyAdminArea	12589191	Knox County, Nebraska	Knox_County,_Nebraska	-97.89766	42.65973	8332	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
ece3e058	CountyAdminArea	12589568	Knox County, Ohio	Knox_County,_Ohio	-82.4648	40.4061	62322	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
af1b6c7b	CountyAdminArea	12589958	Knox County, Tennessee	Knox_County,_Tennessee	-83.96229	35.99056	470313	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
c93100ad	CountyAdminArea	12590144	Knox County, Texas	Knox_County,_Texas	-99.73432	33.61655	3664	Texas	0722e674	United States	f4aa12bb	0722e674
8351b6ec	CountyAdminArea	12587566	Kodiak Island Borough, Alaska	Kodiak_Island_Borough,_Alaska	-153.38025	57.61239	12998	Alaska	b73c0248	United States	f4aa12bb	b73c0248
875cd619	CountyAdminArea	12588832	Koochiching County, Minnesota	Koochiching_County,_Minnesota	-93.75564	48.27881	12229	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
e99630ff	CountyAdminArea	12588061	Kootenai County, Idaho	Kootenai_County,_Idaho	-116.68299	47.67878	165697	Idaho	342f5b41	United States	f4aa12bb	342f5b41
3e1d0760	CountyAdminArea	12588222	Kosciusko County, Indiana	Kosciusko_County,_Indiana	-85.86436	41.23936	79456	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
13608ce9	CountyAdminArea|StateAdminArea	29389201	Kosovo	Kosovo	21.1503	42.63183	1845300			Serbia	b2cd7264	b2cd7264
9277d379	CountyAdminArea	12588326	Kossuth County, Iowa	Kossuth_County,_Iowa	-94.2067	43.20407	14813	Iowa	12a2001f	United States	f4aa12bb	12a2001f
71930dcf	CityTown	542516	Krems an der Donau	Krems_an_der_Donau	15.59651	48.4088	23971	Lower Austria	eeec3784	Austria	a4da20c4	eeec3784
8f6c153e	CountyAdminArea		Kronoberg County	Kronoberg_County	14.44	56.79	197040			Sweden	dc88bbf0	dc88bbf0
32c1d9b6	CountyAdminArea	12587577	Kusilvak Census Area, Alaska	Kusilvak_Census_Area,_Alaska	-163.23764	62.11722	8314	Alaska	b73c0248	United States	f4aa12bb	b73c0248
d621b63a	Country	23424870	Kuwait	Kuwait	47.49445	29.31015	4137309					1713c6c2
f64ad28f	Country	23424864	Kyrgyzstan	Kyrgyzstan	74.7799	41.20554	6322800					1713c6c2
75177ff4	CountyAdminArea	12588224	LaGrange County, Indiana	LaGrange_County,_Indiana	-85.42694	41.64165	39614	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
062091f9	CountyAdminArea	12589496	LaMoure County, North Dakota	LaMoure_County,_North_Dakota	-98.53578	46.45652	4046	North Dakota	ba23d922	United States	f4aa12bb	ba23d922
aef82e9c	CountyAdminArea	12588223	LaPorte County, Indiana	LaPorte_County,_Indiana	-86.7095	41.49869	109888	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
0fd807d1	CountyAdminArea	12588537	LaRue County, Kentucky	LaRue_County,_Kentucky	-85.6803	37.57706	14398	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
9fa958e3	CountyAdminArea	12588126	LaSalle County, Illinois	LaSalle_County,_Illinois	-88.87669	41.27857	108669	Illinois	33204009	United States	f4aa12bb	33204009
4a9315fc	CountyAdminArea	12588623	LaSalle Parish, Louisiana	LaSalle_Parish,_Louisiana	-92.19515	31.62497	14892	Louisiana	d8434284	United States	f4aa12bb	d8434284
5a49cf58	CountyAdminArea	12590565	La Crosse County, Wisconsin	La_Crosse_County,_Wisconsin	-91.16769	43.90795	118016	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
19dc4693	CountyAdminArea	12587586	La Paz County, Arizona	La_Paz_County,_Arizona	-114.03239	33.67213	21108	Arizona	69f80530	United States	f4aa12bb	69f80530
76079853	CountyAdminArea	12587760	La Plata County, Colorado	La_Plata_County,_Colorado	-107.93095	37.31998	56221	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
acb5b5e0	CountyAdminArea|StateAdminArea	23388419	La Rioja (Spain)	La_Rioja_(Spain)	-2.4066	42.2817	315675			Spain	3e596022	3e596022
7e835ac6	CountyAdminArea	12590145	La Salle County, Texas	La_Salle_County,_Texas	-99.10454	28.33895	7520	Texas	0722e674	United States	f4aa12bb	0722e674
93733253	CountyAdminArea	12588420	Labette County, Kansas	Labette_County,_Kansas	-95.29819	37.19192	19618	Kansas	2d125485	United States	f4aa12bb	2d125485
5f5d69d5	CountyAdminArea	12588833	Lac qui Parle County, Minnesota	Lac_qui_Parle_County,_Minnesota	-96.09482	45.03691	6623	Minnesota	11f1fa88	United States	f4aa12bb	11f1fa88
bdcbfff6	CountyAdminArea	12589762	Lackawanna County, Pennsylvania	Lackawanna_County,_Pennsylvania	-75.63785	41.40193	209674	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
